0.000000,88.116152,0.189829,0.936131,2.702944,-1.756944
-0.050000,88.116152,0.195969,0.936131,2.702944,-1.849505
0.050000,88.116152,0.183787,0.936131,2.702944,-1.664383
-0.100000,88.116152,0.202208,0.936131,2.702944,-1.942067
0.100000,88.116152,0.177843,0.936131,2.702944,-1.571822
-0.150000,88.116152,0.208546,0.936131,2.702944,-2.034628
0.150000,88.116152,0.171999,0.936131,2.702944,-1.479260
-0.200000,88.116152,0.214981,0.936131,2.702944,-2.127189
0.200000,88.116152,0.166253,0.936131,2.702944,-1.386699
-0.250000,88.116152,0.221516,0.936131,2.702944,-2.219750
0.250000,88.116152,0.160606,0.936131,2.702944,-1.294138
-0.300000,88.116152,0.228148,0.936131,2.702944,-2.312312
0.300000,88.116152,0.155058,0.936131,2.702944,-1.201577
-0.350000,88.116152,0.234878,0.936131,2.702944,-2.404873
0.350000,88.116152,0.149608,0.936131,2.702944,-1.109015
-0.400000,88.116152,0.241706,0.936131,2.702944,-2.497434
0.400000,88.116152,0.144258,0.936131,2.702944,-1.016454
-0.450000,88.116152,0.248632,0.936131,2.702944,-2.589996
0.450000,88.116152,0.139006,0.936131,2.702944,-0.923893
-0.500000,88.116152,0.255656,0.936131,2.702944,-2.682557
0.500000,88.116152,0.133853,0.936131,2.702944,-0.831331
-0.550000,88.116152,0.262777,0.936131,2.702944,-2.775118
0.550000,88.116152,0.128799,0.936131,2.702944,-0.738770
-0.600000,88.116152,0.269996,0.936131,2.702944,-2.867679
0.600000,88.116152,0.123844,0.936131,2.702944,-0.646209
-0.650000,88.116152,0.277312,0.936131,2.702944,-2.960241
0.650000,88.116152,0.118959,0.854108,2.702944,-0.528246
-0.700000,88.116152,0.284725,0.936131,2.702944,-3.052802
0.700000,88.116152,0.115192,0.854108,2.702944,-0.435685
-0.750000,88.116152,0.292235,0.936131,2.702944,-3.145363
0.750000,88.116152,0.110531,0.854108,2.702944,-0.343123
-0.800000,88.116152,0.299841,0.936131,2.702944,-3.237924
0.800000,88.116152,0.105969,0.854108,2.702944,-0.250562
-0.850000,88.116152,0.307544,0.936131,2.702944,-3.330486
0.850000,88.116152,0.101506,0.854108,2.702944,-0.158001
-0.900000,88.116152,0.315343,0.936131,2.702944,-3.423047
0.900000,88.116152,0.097142,0.854108,2.702944,-0.065440
-0.950000,88.116152,0.323239,0.936131,2.702944,-3.515608
0.950000,88.116152,0.092875,0.854108,2.702944,0.027122
-10.000000,88.116152,2.907480,1.100177,3.648142,-20.833011
10.000000,88.116152,0.649183,0.772085,2.072812,17.148119
-10.050000,88.116152,2.925448,1.100177,3.648142,-20.925572
10.050000,88.116152,0.657436,0.772085,2.072812,17.240680
-1.000000,88.116152,0.331230,0.936131,2.702944,-3.608169
1.000000,88.116152,0.088708,0.854108,2.702944,0.119683
-10.100000,88.116152,2.943437,1.100177,3.648142,-21.018133
10.100000,88.116152,0.665724,0.772085,2.072812,17.333242
-10.150000,88.116152,2.961443,1.100177,3.805675,-21.196196
10.150000,88.116152,0.674046,0.772085,2.072812,17.425803
-10.200000,88.116152,2.979400,1.100177,3.805675,-21.288757
