0.000000,88.116152,0.190765,0.877543,2.590420,-1.677727
0.100000,88.116152,0.178764,0.877543,2.590420,-1.492605
0.200000,88.116152,0.167159,0.877543,2.590420,-1.307482
0.300000,88.116152,0.155949,0.877543,2.590420,-1.122360
0.400000,88.116152,0.145136,0.877543,2.590420,-0.937237
0.500000,88.116152,0.134718,0.877543,2.590420,-0.752115
0.600000,88.116152,0.124695,0.877543,2.590420,-0.566992
0.700000,88.116152,0.115069,0.877543,2.590420,-0.381870
0.800000,88.116152,0.105837,0.877543,2.590420,-0.196747
0.900000,88.116152,0.097001,0.877543,2.590420,-0.011625
10.000000,88.116152,0.649157,0.760368,2.140326,17.115105
10.100000,88.116152,0.665727,0.760368,2.140326,17.300227
10.200000,88.116152,0.682437,0.760368,2.140326,17.485350
10.300000,88.116152,0.699284,0.760368,2.140326,17.670472
10.400000,88.116152,0.715313,0.760368,2.140326,17.855595
10.500000,88.116152,0.733378,0.760368,2.140326,18.040717
10.600000,88.116152,0.750621,0.760368,2.140326,18.225840
10.700000,88.116152,0.767992,0.760368,2.140326,18.410962
10.800000,88.116152,0.785488,0.760368,2.140326,18.596085
10.900000,88.116152,0.802994,0.760368,1.915279,18.903353
1.000000,88.116152,0.088558,0.877543,2.590420,0.173498
11.000000,88.116152,0.820611,0.760368,1.915279,19.088475
11.100000,88.116152,0.838346,0.760368,1.915279,19.273598
11.200000,88.116152,0.856197,0.760368,1.915279,19.458720
11.300000,88.116152,0.874162,0.760368,1.915279,19.643843
11.400000,88.116152,0.892240,0.760368,1.915279,19.828965
11.500000,88.116152,0.910428,0.760368,1.915279,20.014088
11.600000,88.116152,0.928724,0.760368,1.915279,20.199210
11.700000,88.116152,0.947127,0.760368,1.915279,20.384333
11.800000,88.116152,0.965634,0.760368,1.915279,20.569455
11.900000,88.116152,0.984243,0.760368,1.915279,20.754578
1.100000,88.116152,0.080509,0.877543,2.590420,0.358621
12.000000,88.116152,1.002954,0.760368,1.915279,20.939700
12.100000,88.116152,1.021763,0.760368,1.915279,21.124823
12.200000,88.116152,1.040670,0.760368,1.915279,21.309945
12.300000,88.116152,1.059672,0.760368,1.915279,21.495068
12.400000,88.116152,1.078767,0.760368,1.915279,21.680190
12.500000,88.116152,1.097955,0.760368,1.915279,21.865313
12.600000,88.116152,1.117164,0.760368,1.690231,22.172581
12.700000,88.116152,1.136395,0.760368,1.690231,22.357703
12.800000,88.116152,1.155714,0.760368,1.690231,22.542826
12.900000,88.116152,1.175567,0.643192,1.690231,22.764237
1.200000,88.116152,0.073621,0.877543,2.815467,0.421598
13.000000,88.116152,1.194605,0.760368,1.690231,22.913071
13.100000,88.116152,1.214908,0.760368,1.690231,23.098193
13.200000,88.116152,1.233324,0.760368,1.690231,23.283316
13.300000,88.116152,1.253266,0.643192,1.690231,23.504727
13.400000,88.116152,1.273651,0.760368,1.690231,23.653561
13.500000,88.116152,1.293560,0.760368,1.690231,23.838684
13.600000,88.116152,1.313548,0.760368,1.690231,24.023806
13.700000,88.116152,1.333612,0.760368,1.690231,24.208929
13.800000,88.116152,1.353660,0.643192,1.690231,24.430339
13.900000,88.116152,1.373814,0.643192,1.690231,24.615462
1.300000,88.116152,0.066384,0.877543,2.815467,0.606720
14.000000,88.116152,1.394039,0.643192,1.690231,24.800584
14.100000,88.116152,1.414597,0.760368,1.690231,24.949419
14.200000,88.116152,1.435128,0.643192,1.690231,25.170830
14.300000,88.116152,1.454480,0.760368,1.690231,25.319664
14.400000,88.116152,1.475433,0.643192,1.465184,25.663220
14.500000,88.116152,1.495065,0.760368,1.465184,25.812054
14.600000,88.116152,1.515288,0.643192,1.465184,26.033465
14.700000,88.116152,1.535788,0.643192,1.465184,26.218587
14.800000,88.116152,1.556348,0.643192,1.465184,26.403710
14.900000,88.116152,1.576968,0.643192,1.465184,26.588832
1.400000,88.116152,0.059509,0.877543,2.590420,0.913988
15.000000,88.116152,1.597652,0.643192,1.465184,26.773955
15.100000,88.116152,1.618417,0.643192,1.465184,26.959078
