0.000000,88.116152,0.190663,0.936131,2.702944,-1.756944
-0.100000,88.116152,0.203027,0.936131,2.702944,-1.942067
0.100000,88.116152,0.178693,0.936131,2.702944,-1.571822
-0.200000,88.116152,0.215786,0.936131,2.702944,-2.127189
0.200000,88.116152,0.167118,0.936131,2.702944,-1.386699
-0.300000,88.116152,0.228938,0.936131,2.702944,-2.312312
0.300000,88.116152,0.155939,0.936131,2.702944,-1.201576
-0.400000,88.116152,0.242483,0.936131,2.702944,-2.497434
0.400000,88.116152,0.145155,0.936131,2.702944,-1.016454
-0.500000,88.116152,0.256421,0.936131,2.702944,-2.682557
0.500000,88.116152,0.134766,0.936131,2.702944,-0.831331
-0.600000,88.116152,0.270749,0.936131,2.702944,-2.867679
0.600000,88.116152,0.124774,0.936131,2.702944,-0.646209
-0.700000,88.116152,0.285466,0.936131,2.702944,-3.052802
0.700000,88.116152,0.115191,0.854108,2.702944,-0.435685
-0.800000,88.116152,0.300574,0.936131,2.702944,-3.237924
0.800000,88.116152,0.105969,0.854108,2.702944,-0.250562
-0.900000,88.116152,0.316067,0.936131,2.702944,-3.423047
0.900000,88.116152,0.097141,0.854108,2.702944,-0.065439
-10.000000,88.116152,2.907479,1.100177,3.648142,-20.833011
10.000000,88.116152,0.649183,0.772085,2.072812,17.148119
-10.100000,88.116152,2.943437,1.100177,3.648142,-21.018133
10.100000,88.116152,0.665724,0.772085,2.072812,17.333242
-10.200000,88.116152,2.979399,1.100177,3.805675,-21.288757
10.200000,88.116152,0.682403,0.772085,2.072812,17.518364
-10.300000,88.116152,3.015370,1.100177,3.805675,-21.473880
10.300000,88.116152,0.699220,0.772085,2.072812,17.703487
-10.400000,88.116152,3.051418,1.100177,3.805675,-21.659002
10.400000,88.116152,0.716170,0.772085,2.072812,17.888609
-10.500000,88.116152,3.087539,1.100177,3.805675,-21.844125
10.500000,88.116152,0.733253,0.772085,2.072812,18.073732
-10.600000,88.116152,3.123735,1.100177,3.805675,-22.029247
10.600000,88.116152,0.750465,0.772085,2.072812,18.258854
-10.700000,88.116152,3.160001,1.100177,3.805675,-22.214370
10.700000,88.116152,0.767805,0.772085,2.072812,18.443977
-10.800000,88.116152,3.196338,1.100177,3.805675,-22.399493
10.800000,88.116152,0.785270,0.772085,2.072812,18.629100
-10.900000,88.116152,3.232742,1.100177,3.805675,-22.584615
10.900000,88.116152,0.802858,0.772085,2.072812,18.814222
-1.000000,88.116152,0.331947,0.936131,2.702944,-3.608169
1.000000,88.116152,0.088708,0.854108,2.702944,0.119683
-11.000000,88.116152,3.269199,1.100177,3.963208,-22.855239
11.000000,88.116152,0.820566,0.772085,2.072812,18.999345
-11.100000,88.116152,3.305648,1.182200,3.963208,-23.065764
11.100000,88.116152,0.838360,0.772085,1.915279,19.269969
-11.200000,88.116152,3.342036,1.182200,3.963208,-23.250886
11.200000,88.116152,0.856217,0.772085,1.915279,19.455091
-11.300000,88.116152,3.378485,1.182200,3.963208,-23.436009
11.300000,88.116152,0.874187,0.772085,1.915279,19.640214
-11.400000,88.116152,3.414994,1.182200,3.963208,-23.621131
11.400000,88.116152,0.892270,0.772085,1.915279,19.825336
-11.500000,88.116152,3.451165,1.182200,4.120741,-23.891755
11.500000,88.116152,0.910464,0.772085,1.915279,20.010459
-11.600000,88.116152,3.488188,1.182200,3.963208,-23.991376
11.600000,88.116152,0.928765,0.772085,1.915279,20.195581
-11.700000,88.116152,3.523835,1.182200,3.963208,-24.176499
11.700000,88.116152,0.947173,0.772085,1.915279,20.380704
-11.800000,88.116152,3.560570,1.182200,3.963208,-24.361621
11.800000,88.116152,0.965685,0.772085,1.915279,20.565826
-11.900000,88.116152,3.597320,1.182200,4.120741,-24.632245
11.900000,88.116152,0.984300,0.772085,1.915279,20.750949
-1.100000,88.116152,0.348210,0.936131,2.702944,-3.793292
1.100000,88.116152,0.080667,0.854108,2.702944,0.304806
-12.000000,88.116152,3.633991,1.182200,4.120741,-24.817368
12.000000,88.116152,1.003016,0.772085,1.915279,20.936072
-12.100000,88.116152,3.669740,1.182200,4.120741,-25.002491
12.100000,88.116152,1.021831,0.772085,1.915279,21.121194
-12.200000,88.116152,3.707483,1.182200,4.120741,-25.187613
12.200000,88.116152,1.040732,0.690062,1.915279,21.331718
-12.300000,88.116152,3.744302,1.182200,4.120741,-25.372736
12.300000,88.116152,1.059701,0.690062,1.915279,21.516841
-12.400000,88.116152,3.781824,1.264223,4.120741,-25.583260
12.400000,88.116152,1.078738,0.772085,1.757746,21.762063
-12.500000,88.116152,3.817189,1.182200,4.120741,-25.742981
12.500000,88.116152,1.097838,0.772085,1.757746,21.947186
-12.600000,88.116152,3.855032,1.182200,4.120741,-25.928103
12.600000,88.116152,1.116988,0.690062,1.757746,22.157710
-12.700000,88.116152,3.892013,1.182200,4.278274,-26.198727
12.700000,88.116152,1.136228,0.690062,1.757746,22.342833
-12.800000,88.116152,3.927990,1.182200,4.278274,-26.383850
12.800000,88.116152,1.155554,0.690062,1.757746,22.527955
-12.900000,88.116152,3.966151,1.182200,4.120741,-26.483471
12.900000,88.116152,1.174965,0.690062,1.757746,22.713078
-1.200000,88.116152,0.364856,0.936131,2.702944,-3.978414
1.200000,88.116152,0.073019,0.854108,2.702944,0.489928
-13.000000,88.116152,4.003040,1.182200,4.278274,-26.754095
13.000000,88.116152,1.194460,0.690062,1.757746,22.898200
-13.100000,88.116152,4.040053,1.182200,4.278274,-26.939217
13.100000,88.116152,1.214766,0.690062,1.757746,23.083323
-13.200000,88.116152,4.077103,1.182200,4.278274,-27.124340
13.200000,88.116152,1.234446,0.690062,1.757746,23.268445
-13.300000,88.116152,4.114188,1.182200,4.278274,-27.309463
13.300000,88.116152,1.254206,0.690062,1.757746,23.453568
-13.400000,88.116152,4.151309,1.182200,4.278274,-27.494585
13.400000,88.116152,1.274044,0.690062,1.757746,23.638690
-13.500000,88.116152,4.188433,1.182200,4.435807,-27.765209
13.500000,88.116152,1.293959,0.690062,1.757746,23.823813
-13.600000,88.116152,4.225469,1.182200,4.435807,-27.950332
13.600000,88.116152,1.313862,0.690062,1.600213,24.094437
-13.700000,88.116152,4.262861,1.182200,4.278274,-28.049953
13.700000,88.116152,1.333828,0.690062,1.600213,24.279560
-13.800000,88.116152,4.299637,1.182200,4.435807,-28.320577
13.800000,88.116152,1.353866,0.690062,1.600213,24.464682
-13.900000,88.116152,4.336767,1.182200,4.435807,-28.505699
13.900000,88.116152,1.373975,0.690062,1.600213,24.649805
-1.300000,88.116152,0.381883,0.936131,2.702944,-4.163537
1.300000,88.116152,0.066808,0.936131,2.702944,0.649649
-14.000000,88.116152,4.373829,1.264223,4.435807,-28.716224
14.000000,88.116152,1.394154,0.690062,1.600213,24.834927
-14.100000,88.116152,4.410953,1.264223,4.435807,-28.901346
14.100000,88.116152,1.414402,0.690062,1.600213,25.020050
-14.200000,88.116152,4.448078,1.264223,4.435807,-29.086469
14.200000,88.116152,1.434717,0.690062,1.600213,25.205172
-14.300000,88.116152,4.485250,1.264223,4.435807,-29.271591
14.300000,88.116152,1.454868,0.690062,1.757746,25.304793
-14.400000,88.116152,4.522384,1.264223,4.593340,-29.542215
14.400000,88.116152,1.475180,0.772085,1.600213,25.550016
-14.500000,88.116152,4.559452,1.264223,4.593340,-29.727338
14.500000,88.116152,1.495034,0.690062,1.600213,25.760540
-14.600000,88.116152,4.596545,1.264223,4.593340,-29.912461
14.600000,88.116152,1.515583,0.690062,1.600213,25.945662
-14.700000,88.116152,4.633659,1.264223,4.593340,-30.097583
14.700000,88.116152,1.536119,0.690062,1.442679,26.216287
-14.800000,88.116152,4.670796,1.264223,4.593340,-30.282706
14.800000,88.116152,1.556688,0.690062,1.442679,26.401409
-14.900000,88.116152,4.707953,1.264223,4.593340,-30.467828
14.900000,88.116152,1.577317,0.690062,1.442679,26.586532
-1.400000,88.116152,0.399288,0.936131,2.702944,-4.348659
1.400000,88.116152,0.059865,0.936131,2.702944,0.834771
-15.000000,88.116152,4.745131,1.264223,4.593340,-30.652951
15.000000,88.116152,1.598003,0.690062,1.442679,26.771654
-15.100000,88.116152,4.782392,1.264223,4.750873,-30.923575
15.100000,88.116152,1.618747,0.690062,1.442679,26.956777
-15.200000,88.116152,4.819458,1.264223,4.750873,-31.108697
15.200000,88.116152,1.639546,0.690062,1.442679,27.141899
-15.300000,88.116152,4.856543,1.264223,4.750873,-31.293820
15.300000,88.116152,1.660401,0.690062,1.442679,27.327022
-15.400000,88.116152,4.893645,1.264223,4.750873,-31.478942
15.400000,88.116152,1.681310,0.690062,1.442679,27.512144
-15.500000,88.116152,4.930765,1.264223,4.750873,-31.664065
15.500000,88.116152,1.702271,0.690062,1.442679,27.697267
-15.600000,88.116152,4.968381,1.346246,4.750873,-31.874589
15.600000,88.116152,1.723285,0.690062,1.442679,27.882389
-15.700000,88.116152,5.005051,1.264223,4.750873,-32.034310
15.700000,88.116152,1.744323,0.690062,1.285146,28.153014
-15.800000,88.116152,5.042217,1.264223,4.750873,-32.219433
15.800000,88.116152,1.765336,0.690062,1.285146,28.338136
-15.900000,88.116152,5.079396,1.264223,4.750873,-32.404555
15.900000,88.116152,1.786398,0.690062,1.285146,28.523259
-1.500000,88.116152,0.417071,0.936131,2.702944,-4.533782
1.500000,88.116152,0.053315,0.936131,2.702944,1.019894
-16.000000,88.116152,5.116504,1.264223,4.908406,-32.675179
16.000000,88.116152,1.807508,0.690062,1.285146,28.708381
-16.100000,88.116152,5.153802,1.346246,5.065939,-32.971205
16.100000,88.116152,1.828666,0.690062,1.285146,28.893504
-16.200000,88.116152,5.189628,1.264223,4.908406,-33.045424
