-46.959348,88.116152,7.608522
-46.857008,88.116152,7.590533
-46.754668,88.116152,7.572532
-46.652329,88.116152,7.554520
-46.549989,88.116152,7.536496
-46.447649,88.116152,7.518461
-46.345309,88.116152,7.500413
-46.242969,88.116152,7.482354
-46.140629,88.116152,7.464284
-46.038289,88.116152,7.446202
-45.935949,88.116152,7.428108
-45.833610,88.116152,7.410003
-45.731270,88.116152,7.391886
-45.628930,88.116152,7.373758
-45.526590,88.116152,7.355618
-45.424250,88.116152,7.337467
-45.321910,88.116152,7.319304
-45.219570,88.116152,7.301130
-45.117230,88.116152,7.282945
-45.014891,88.116152,7.264748
-44.912551,88.116152,7.247524
-44.810211,88.116152,7.229266
-44.707871,88.116152,7.210996
-44.605531,88.116152,7.192716
-44.503191,88.116152,7.173595
-44.400851,88.116152,7.155331
-44.298511,88.116152,7.137056
-44.196172,88.116152,7.118769
-44.093832,88.116152,7.100472
-43.991492,88.116152,7.082163
-43.889152,88.116152,7.063843
-43.786812,88.116152,7.045512
-43.684472,88.116152,7.027171
-43.582132,88.116152,7.008818
-43.479792,88.116152,6.990454
-43.377453,88.116152,6.972080
-43.275113,88.116152,6.953694
-43.172773,88.116152,6.935298
-43.070433,88.116152,6.916891
-42.968093,88.116152,6.898474
-42.865753,88.116152,6.880045
-42.763413,88.116152,6.861606
-42.661073,88.116152,6.843156
-42.558734,88.116152,6.824696
-42.456394,88.116152,6.806225
-42.354054,88.116152,6.787744
-42.251714,88.116152,6.769252
-42.149374,88.116152,6.750750
-42.047034,88.116152,6.732237
-41.944694,88.116152,6.713714
-41.842354,88.116152,6.695180
-41.740015,88.116152,6.676636
-41.637675,88.116152,6.658082
-41.535335,88.116152,6.639518
-41.432995,88.116152,6.620943
-41.330655,88.116152,6.602359
-41.228315,88.116152,6.583764
-41.125975,88.116152,6.565159
-41.023635,88.116152,6.546544
-40.921296,88.116152,6.527919
-40.818956,88.116152,6.509285
-40.716616,88.116152,6.490640
-40.614276,88.116152,6.471986
-40.511936,88.116152,6.453321
-40.409596,88.116152,6.434647
-40.307256,88.116152,6.415964
-40.204916,88.116152,6.397270
-40.102577,88.116152,6.378567
-40.000237,88.116152,6.359855
-39.897897,88.116152,6.341133
-39.795557,88.116152,6.322401
-39.693217,88.116152,6.303660
-39.590877,88.116152,6.284910
-39.488537,88.116152,6.266151
-39.386197,88.116152,6.247382
-39.283858,88.116152,6.228604
-39.181518,88.116152,6.209817
-39.079178,88.116152,6.191021
-38.976838,88.116152,6.172215
-38.874498,88.116152,6.153401
-38.772158,88.116152,6.134578
-38.669818,88.116152,6.115746
-38.567478,88.116152,6.096905
-38.465139,88.116152,6.078056
-38.362799,88.116152,6.059197
-38.260459,88.116152,6.040330
-38.158119,88.116152,6.021455
-38.055779,88.116152,6.002571
-37.953439,88.116152,5.983678
-37.851099,88.116152,5.964778
-37.748759,88.116152,5.945868
-37.646420,88.116152,5.926951
-37.544080,88.116152,5.908025
-37.441740,88.116152,5.889091
-37.339400,88.116152,5.870150
-37.237060,88.116152,5.851200
-37.134720,88.116152,5.832242
-37.032380,88.116152,5.813276
-36.930040,88.116152,5.794303
-36.827701,88.116152,5.775321
-36.725361,88.116152,5.757315
-36.623021,88.116152,5.738264
-36.520681,88.116152,5.719208
-36.418341,88.116152,5.700151
-36.316001,88.116152,5.681098
-36.213661,88.116152,5.662053
-36.111321,88.116152,5.643016
-36.008981,88.116152,5.623985
-35.906642,88.116152,5.604956
-35.804302,88.116152,5.585924
-35.701962,88.116152,5.566886
-35.599622,88.116152,5.547839
-35.497282,88.116152,5.528782
-35.394942,88.116152,5.509716
-35.292602,88.116152,5.490640
-35.190262,88.116152,5.471555
-35.087923,88.116152,5.452461
-34.985583,88.116152,5.433359
-34.883243,88.116152,5.414250
-34.780903,88.116152,5.395133
-34.678563,88.116152,5.376009
-34.576223,88.116152,5.356879
-34.473883,88.116152,5.337742
-34.371543,88.116152,5.318599
-34.269204,88.116152,5.299451
-34.166864,88.116152,5.280297
-34.064524,88.116152,5.261139
-33.962184,88.116152,5.241975
-33.859844,88.116152,5.222806
-33.757504,88.116152,5.203633
-33.655164,88.116152,5.184455
-33.552824,88.116152,5.165273
-33.450485,88.116152,5.146087
-33.348145,88.116152,5.126896
-33.245805,88.116152,5.107702
-33.143465,88.116152,5.088505
-33.041125,88.116152,5.069304
-32.938785,88.116152,5.050099
-32.836445,88.116152,5.030892
-32.734105,88.116152,5.011681
-32.631766,88.116152,4.992467
-32.529426,88.116152,4.973251
-32.427086,88.116152,4.954032
-32.324746,88.116152,4.934810
-32.222406,88.116152,4.915586
-32.120066,88.116152,4.896360
-32.017726,88.116152,4.877131
-31.915386,88.116152,4.857901
-31.813047,88.116152,4.838668
-31.710707,88.116152,4.819434
-31.608367,88.116152,4.800198
-31.506027,88.116152,4.780961
-31.403687,88.116152,4.761722
-31.301347,88.116152,4.742482
-31.199007,88.116152,4.723241
-31.096667,88.116152,4.703999
-30.994328,88.116152,4.684757
-30.891988,88.116152,4.664835
-30.789648,88.116152,4.645599
-30.687308,88.116152,4.626362
-30.584968,88.116152,4.607124
-30.482628,88.116152,4.587887
-30.380288,88.116152,4.568650
-30.277948,88.116152,4.549413
-30.175609,88.116152,4.530176
-30.073269,88.116152,4.510939
-29.970929,88.116152,4.491704
-29.868589,88.116152,4.472469
-29.766249,88.116152,4.453234
-29.663909,88.116152,4.434001
-29.561569,88.116152,4.414769
-29.459229,88.116152,4.395538
-29.356890,88.116152,4.376309
-29.254550,88.116152,4.357081
-29.152210,88.116152,4.337855
-29.049870,88.116152,4.318631
-28.947530,88.116152,4.299409
-28.845190,88.116152,4.280189
-28.742850,88.116152,4.260972
-28.640510,88.116152,4.241756
-28.538171,88.116152,4.222544
-28.435831,88.116152,4.203334
-28.333491,88.116152,4.184127
-28.231151,88.116152,4.164923
-28.128811,88.116152,4.145723
-28.026471,88.116152,4.126526
-27.924131,88.116152,4.107332
-27.821791,88.116152,4.088142
-27.719452,88.116152,4.068955
-27.617112,88.116152,4.049773
-27.514772,88.116152,4.030595
-27.412432,88.116152,4.011421
-27.310092,88.116152,3.992252
-27.207752,88.116152,3.973087
-27.105412,88.116152,3.953927
-27.003072,88.116152,3.934772
-26.900733,88.116152,3.915622
-26.798393,88.116152,3.896477
-26.696053,88.116152,3.877338
-26.593713,88.116152,3.858204
-26.491373,88.116152,3.839076
-26.389033,88.116152,3.819954
-26.286693,88.116152,3.800838
-26.184353,88.116152,3.781728
-26.082014,88.116152,3.762625
-25.979674,88.116152,3.743528
-25.877334,88.116152,3.724438
-25.774994,88.116152,3.705355
-25.672654,88.116152,3.686279
-25.570314,88.116152,3.667211
-25.467974,88.116152,3.648149
-25.365634,88.116152,3.629096
-25.263294,88.116152,3.610050
-25.160955,88.116152,3.591013
-25.058615,88.116152,3.571983
-24.956275,88.116152,3.552962
-24.853935,88.116152,3.533950
-24.751595,88.116152,3.515941
-24.649255,88.116152,3.496934
-24.546915,88.116152,3.477936
-24.444575,88.116152,3.458947
-24.342236,88.116152,3.439968
-24.239896,88.116152,3.420999
-24.137556,88.116152,3.402040
-24.035216,88.116152,3.383099
-23.932876,88.116152,3.364160
-23.830536,88.116152,3.345231
-23.728196,88.116152,3.326312
-23.625856,88.116152,3.307405
-23.523517,88.116152,3.288509
-23.421177,88.116152,3.269625
-23.318837,88.116152,3.250752
-23.216497,88.116152,3.231891
-23.114157,88.116152,3.213042
-23.011817,88.116152,3.194206
-22.909477,88.116152,3.175382
-22.807137,88.116152,3.156571
-22.704798,88.116152,3.137773
-22.602458,88.116152,3.118989
-22.500118,88.116152,3.100218
-22.397778,88.116152,3.081461
-22.295438,88.116152,3.062717
-22.193098,88.116152,3.043988
-22.090758,88.116152,3.025273
-21.988418,88.116152,3.006573
-21.886079,88.116152,2.987888
-21.783739,88.116152,2.969220
-21.681399,88.116152,2.950565
-21.579059,88.116152,2.931926
-21.476719,88.116152,2.913303
-21.374379,88.116152,2.894695
-21.272039,88.116152,2.876104
-21.169699,88.116152,2.857530
-21.067360,88.116152,2.838972
-20.965020,88.116152,2.820431
-20.862680,88.116152,2.801906
-20.760340,88.116152,2.783400
-20.658000,88.116152,2.764910
-20.555660,88.116152,2.746438
-20.453320,88.116152,2.727984
-20.350980,88.116152,2.709548
-20.248641,88.116152,2.691129
-20.146301,88.116152,2.672336
-20.043961,88.116152,2.653979
-19.941621,88.116152,2.635642
-19.839281,88.116152,2.617325
-19.736941,88.116152,2.599029
-19.634601,88.116152,2.580755
-19.532261,88.116152,2.562503
-19.429922,88.116152,2.544272
-19.327582,88.116152,2.526064
-19.225242,88.116152,2.507878
-19.122902,88.116152,2.489716
-19.020562,88.116152,2.471577
-18.918222,88.116152,2.453462
-18.815882,88.116152,2.435370
-18.713542,88.116152,2.417304
-18.611203,88.116152,2.399262
-18.508863,88.116152,2.381245
-18.406523,88.116152,2.363254
-18.304183,88.116152,2.345290
-18.201843,88.116152,2.327351
-18.099503,88.116152,2.309439
-17.997163,88.116152,2.291555
-17.894823,88.116152,2.273698
-17.792484,88.116152,2.255869
-17.690144,88.116152,2.238069
-17.587804,88.116152,2.220298
-17.485464,88.116152,2.202556
-17.383124,88.116152,2.184843
-17.280784,88.116152,2.167161
-17.178444,88.116152,2.149510
-17.076104,88.116152,2.131889
-16.973765,88.116152,2.114301
-16.871425,88.116152,2.096744
-16.769085,88.116152,2.079219
-16.666745,88.116152,2.061728
-16.564405,88.116152,2.044270
-16.462065,88.116152,2.026846
-16.359725,88.116152,2.009456
-16.257385,88.116152,1.992101
-16.155046,88.116152,1.974782
-16.052706,88.116152,1.957498
-15.950366,88.116152,1.940251
-15.848026,88.116152,1.923041
-15.745686,88.116152,1.905868
-15.643346,88.116152,1.888733
-15.541006,88.116152,1.871636
-15.438666,88.116152,1.854579
-15.336327,88.116152,1.837561
-15.233987,88.116152,1.820584
-15.131647,88.116152,1.803646
-15.029307,88.116152,1.786751
-14.926967,88.116152,1.769897
-14.824627,88.116152,1.753085
-14.722287,88.116152,1.736316
-14.619947,88.116152,1.719591
-14.517607,88.116152,1.702910
-14.415268,88.116152,1.687271
-14.312928,88.116152,1.670662
-14.210588,88.116152,1.654099
-14.108248,88.116152,1.637582
-14.005908,88.116152,1.621113
-13.903568,88.116152,1.604691
-13.801228,88.116152,1.588318
-13.698888,88.116152,1.571994
-13.596549,88.116152,1.555719
-13.494209,88.116152,1.539495
-13.391869,88.116152,1.523321
-13.289529,88.116152,1.507199
-13.187189,88.116152,1.491130
-13.084849,88.116152,1.475113
-12.982509,88.116152,1.459150
-12.880169,88.116152,1.443242
-12.777830,88.116152,1.427388
-12.675490,88.116152,1.411589
-12.573150,88.116152,1.395847
-12.470810,88.116152,1.380162
-12.368470,88.116152,1.364535
-12.266130,88.116152,1.348966
-12.163790,88.116152,1.333455
-12.061450,88.116152,1.318005
-11.959111,88.116152,1.302615
-11.856771,88.116152,1.287286
-11.754431,88.116152,1.272018
-11.652091,88.116152,1.256813
-11.549751,88.116152,1.241672
-11.447411,88.116152,1.226594
-11.345071,88.116152,1.211580
-11.242731,88.116152,1.196632
-11.140392,88.116152,1.181239
-11.038052,88.116152,1.166434
-10.935712,88.116152,1.151695
-10.833372,88.116152,1.137025
-10.731032,88.116152,1.122422
-10.628692,88.116152,1.107889
-10.526352,88.116152,1.093426
-10.424012,88.116152,1.079032
-10.321673,88.116152,1.064710
-10.219333,88.116152,1.050460
-10.116993,88.116152,1.036282
-10.014653,88.116152,1.022178
-9.912313,88.116152,1.008147
-9.809973,88.116152,0.994191
-9.707633,88.116152,0.980310
-9.605293,88.116152,0.966505
-9.502954,88.116152,0.952777
-9.400614,88.116152,0.939126
-9.298274,88.116152,0.925553
-9.195934,88.116152,0.912059
-9.093594,88.116152,0.898644
-8.991254,88.116152,0.885309
-8.888914,88.116152,0.872055
-8.786574,88.116152,0.858882
-8.684235,88.116152,0.845791
-8.581895,88.116152,0.832783
-8.479555,88.116152,0.819859
-8.377215,88.116152,0.807018
-8.274875,88.116152,0.794262
-8.172535,88.116152,0.781591
-8.070195,88.116152,0.769006
-7.967855,88.116152,0.756507
-7.865516,88.116152,0.744096
-7.763176,88.116152,0.731773
-7.660836,88.116152,0.719538
-7.558496,88.116152,0.707392
-7.456156,88.116152,0.695335
-7.353816,88.116152,0.683369
-7.251476,88.116152,0.671494
-7.149136,88.116152,0.659710
-7.046797,88.116152,0.648018
-6.944457,88.116152,0.636419
-6.842117,88.116152,0.624913
-6.739777,88.116152,0.613501
-6.637437,88.116152,0.602183
-6.535097,88.116152,0.590960
-6.432757,88.116152,0.579832
-6.330417,88.116152,0.568800
-6.228078,88.116152,0.557866
-6.125738,88.116152,0.547027
-6.023398,88.116152,0.536286
-5.921058,88.116152,0.525643
-5.818718,88.116152,0.515098
-5.716378,88.116152,0.504653
